id,domain,field,subfield,topic,short-name
https://openalex.org/T13085,Social Sciences,Social Sciences,Education,Pedagogical and Educational Research,Pedagogical Research
https://openalex.org/T10130,Social Sciences,Social Sciences,Education,Pedagogical Content Knowledge in Education,Content Knowledge
https://openalex.org/T13594,Social Sciences,Social Sciences,Education,Personalisation of Social Care Services,Social Care
https://openalex.org/T13936,Social Sciences,Social Sciences,Education,Physical Education and Circus Activities,Physical Education
https://openalex.org/T12931,Social Sciences,Social Sciences,Education,Physics Education in Indonesian Schools,Physics Education
https://openalex.org/T14007,Social Sciences,Social Sciences,Education,Place-Based Education in Rural Communities,Place-Based Education
https://openalex.org/T13349,Social Sciences,Social Sciences,Education,Qualitative Content Analysis in Research and Education,Qualitative Analysis
https://openalex.org/T10437,Social Sciences,Social Sciences,Education,Qualitative Research in Education and Social Sciences,Qualitative Research
https://openalex.org/T13184,Social Sciences,Social Sciences,Education,Qualitative Research in Social Sciences and Education,Social Sciences Research
https://openalex.org/T13061,Social Sciences,Social Sciences,Education,Reading Habits and Literacy Education,Literacy Education
https://openalex.org/T13844,Social Sciences,Social Sciences,Education,Recognition of Prior Learning in Higher Education,Prior Learning
https://openalex.org/T12500,Social Sciences,Social Sciences,Education,Reflective Practice in Education and Professional Development,Reflective Practice
https://openalex.org/T12616,Social Sciences,Social Sciences,Education,Religious Education in Diverse Societies,Religious Education
https://openalex.org/T12021,Social Sciences,Social Sciences,Education,Research Methodology in Social Sciences and Education,Research Methodology
https://openalex.org/T13056,Social Sciences,Social Sciences,Education,Research Methods and Educational Interventions,Research Methods
https://openalex.org/T10561,Social Sciences,Social Sciences,Education,Research Methods in Education,Education Methods
https://openalex.org/T14283,Social Sciences,Social Sciences,Education,Research Methods in Social Sciences and Education,Social Sciences Methods
https://openalex.org/T14161,Social Sciences,Social Sciences,Education,Role of Education in Human Development,Education Role
https://openalex.org/T14033,Social Sciences,Social Sciences,Education,Rural Education and Public Policy Analysis,Rural Education
https://openalex.org/T13425,Social Sciences,Social Sciences,Education,Rural Education and Social Movements,Rural Social Movements
https://openalex.org/T13207,Social Sciences,Social Sciences,Education,School Absenteeism and Social Withdrawal Behavior,School Absenteeism
https://openalex.org/T14097,Social Sciences,Social Sciences,Education,Science Education and Pedagogy Research,Pedagogy Research
https://openalex.org/T14376,Social Sciences,Social Sciences,Education,Science Education in Schools and Universities,Science Pedagogy
https://openalex.org/T12590,Social Sciences,Social Sciences,Education,"Science, Technology, Engineering, and Mathematics Education",STEM Education
https://openalex.org/T14207,Social Sciences,Social Sciences,Education,Students and Staff as Partners in Higher Education,Partnership in Education
https://openalex.org/T11835,Social Sciences,Social Sciences,Education,Sustainability Education in Higher Education Institutions,Sustainability Education
https://openalex.org/T13853,Social Sciences,Social Sciences,Education,Teacher Education and Performance Assessment,Teacher Assessment
https://openalex.org/T10008,Social Sciences,Social Sciences,Education,Teacher Professional Development and Identity Formation,Professional Development
https://openalex.org/T11039,Social Sciences,Social Sciences,Education,Teaching and Learning in Higher Education,Teaching in Higher Education
https://openalex.org/T13368,Social Sciences,Social Sciences,Education,The Future of Higher Education,Future of Education
https://openalex.org/T14240,Social Sciences,Social Sciences,Education,The Impact of Microlearning in Education and Training,Microlearning
https://openalex.org/T13351,Social Sciences,Social Sciences,Education,The Methodology of Emancipatory Education,Emancipatory Education
https://openalex.org/T12978,Social Sciences,Social Sciences,Education,The Use of Simulations in Educational Pedagogy,Educational Simulations
https://openalex.org/T12345,Social Sciences,Social Sciences,Education,Transformative Learning Theory and Practice,Transformative Learning
https://openalex.org/T10162,Social Sciences,Social Sciences,Education,Transformative Potential of Blended Learning in Education,Blended Learning
https://openalex.org/T14136,Social Sciences,Social Sciences,Education,Transition of Student Veterans to Higher Education,Student Veterans
https://openalex.org/T13084,Social Sciences,Social Sciences,Education,Transition to Remote Education in Pandemic,Remote Education
https://openalex.org/T12556,Social Sciences,Social Sciences,Education,Trends in 21st Century Education Research,Education Trends
https://openalex.org/T13658,Social Sciences,Social Sciences,Education,Trends in Higher Education and Pedagogy,Higher Education
https://openalex.org/T13464,Social Sciences,Social Sciences,Education,University Social Responsibility in Higher Education,Social Responsibility
https://openalex.org/T14508,Social Sciences,Social Sciences,Education,Vocational Competencies in Education and Training,Vocational Competencies
https://openalex.org/T13872,Social Sciences,Social Sciences,Education,Vocational Education and Training Development,Vocational Education
https://openalex.org/T13532,Social Sciences,Social Sciences,Education,Vocational Education and Training in Australia,Vocational Education
https://openalex.org/T14391,Social Sciences,Social Sciences,Education,Web-Based Global Education and Sustainability,Global Education
https://openalex.org/T11888,Social Sciences,Social Sciences,Gender Studies,Constructions of Masculinity and Men's Well-being,Masculinity Constructions
https://openalex.org/T13926,Social Sciences,Social Sciences,Gender Studies,Feminist Legal Theory and Social Justice,Feminist Theory
https://openalex.org/T14439,Social Sciences,Social Sciences,Gender Studies,Gender and Social Inequality Studies,Social Inequality
https://openalex.org/T10843,Social Sciences,Social Sciences,Gender Studies,Gender Bias in Academic Medicine and Science,Gender Bias
https://openalex.org/T12515,Social Sciences,Social Sciences,Gender Studies,Gender Differences in Information and Communication Technology,Gender Differences
https://openalex.org/T13989,Social Sciences,Social Sciences,Gender Studies,Gender Disparities in the Labor Market,Gender Disparities
https://openalex.org/T11047,Social Sciences,Social Sciences,Gender Studies,Gender Diversity and Leadership in Organizations,Gender Diversity
https://openalex.org/T11863,Social Sciences,Social Sciences,Gender Studies,Gender Dynamics in Armed Conflict and Security,Gender Dynamics
https://openalex.org/T10942,Social Sciences,Social Sciences,Gender Studies,Gender Dynamics in Sports and Fan Culture,Fan Culture
https://openalex.org/T14361,Social Sciences,Social Sciences,Gender Studies,Gender Equality and Economic Well-being,Gender Equality
https://openalex.org/T12728,Social Sciences,Social Sciences,Gender Studies,Gender Imbalance in East and South Asia,Gender Imbalance
https://openalex.org/T11544,Social Sciences,Social Sciences,Gender Studies,Gender Inequality and Labor Force Dynamics,Gender Inequality
https://openalex.org/T12908,Social Sciences,Social Sciences,Gender Studies,Gender Representation in Advertising and Media,Media Representation
https://openalex.org/T13173,Social Sciences,Social Sciences,Gender Studies,Gender Representation in Educational Materials,Educational Materials
https://openalex.org/T11432,Social Sciences,Social Sciences,Gender Studies,Gender Representation in Political Science Research,Political Science
https://openalex.org/T13700,Social Sciences,Social Sciences,Gender Studies,Gender Roles and Urban Environments in Turkey,Urban Environments
https://openalex.org/T11906,Social Sciences,Social Sciences,Gender Studies,Gender Studies and Sexuality in Brazil,Gender Studies
https://openalex.org/T12275,Social Sciences,Social Sciences,Gender Studies,Gender Studies and Social Inequality,Social Inequality
https://openalex.org/T14315,Social Sciences,Social Sciences,Gender Studies,Intersectionality in Feminist Theory and Social Justice,Intersectionality
https://openalex.org/T11540,Social Sciences,Social Sciences,Gender Studies,Neoliberal Feminism and Postfeminist Culture,Neoliberal Feminism
https://openalex.org/T11548,Social Sciences,Social Sciences,Gender Studies,Prevention of Sexual Violence and Harassment,Sexual Violence
https://openalex.org/T13910,Social Sciences,Social Sciences,General Social Sciences,Computational Text Analysis in Social Sciences,Text Analysis
https://openalex.org/T13066,Social Sciences,Social Sciences,General Social Sciences,Evolution of Information Society and Knowledge Economy,Knowledge Economy
https://openalex.org/T14371,Social Sciences,Social Sciences,General Social Sciences,Interdisciplinary Exploration of Various Disciplines,Interdisciplinary Exploration
https://openalex.org/T12913,Social Sciences,Social Sciences,General Social Sciences,Interdisciplinary Research in Science and Society,Interdisciplinary Research
https://openalex.org/T14087,Social Sciences,Social Sciences,General Social Sciences,Interdisciplinary Research in Various Fields,Interdisciplinary Research
https://openalex.org/T13765,Social Sciences,Social Sciences,General Social Sciences,Interdisciplinary Social Science Research,Social Science
https://openalex.org/T13671,Social Sciences,Social Sciences,General Social Sciences,"Interdisciplinary Studies in Philosophy, Psychology, and Social Sciences",Interdisciplinary Studies
